movie_id,imdb_id,title,original_title,status,original_language,adult,video,release_date,release_year,release_month,release_day_of_week,budget,revenue,net_profit,roi,runtime,movie_popularity,vote_average,vote_count,collection_name,is_part_of_franchise,primary_genre,primary_production_company,primary_country,director_name,cast,overview,tagline
230179,tt2088003,Big Game,Big Game,Released,en,False,False,2014-09-05,2014.0,9.0,5.0,8500000,7500000,-1000000,0.8823529411764706,90,5.623,5.5,1241,,0,Adventure,Egoli Tossell Film,Germany,Jalmari Helander,"Samuel L. Jackson, Onni Tommila, Ray Stevenson, Victor Garber, Mehmet Kurtuluş, Ted Levine, Jorma Tommila, Risto Salmi, Felicity Huffman, Jim Broadbent, Rauno Juvonen, Jaymes Butler, Jason Steffan, Jean-Luc Julien, Erik Markus Schuetz, Moe Abbas, Adrian Can, Philipp Rafferty, Gabriel Raab, Peter Nitzsche, Lincoln Potwin, Murali Perumal, Ken Thomas, Jörg Witte","Air Force One is shot down by terrorists, leaving the President of the United States stranded in the wilderness of Finland. 13-year-old Oskari is on a hunting mission to prove his maturity to his kinsfolk by tracking down a deer, but instead discovers the President in an escape pod. With the terrorists closing in to capture their prize, the unlikely duo team up to escape their hunters.",
230266,tt2667960,Miss Julie,Miss Julie,Released,en,False,False,2014-09-07,2014.0,9.0,0.0,5500000,5000000,-500000,0.9090909090909091,130,2.399,5.6,156,,0,Drama,Maipo Film,France,Liv Ullmann,"Jessica Chastain, Colin Farrell, Samantha Morton, Nora McMenamy","Over the course of a midsummer night in 1890s Ireland, the unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.",Love is a foolish game
231176,tt3066270,Sun in Buckets,Sole a catinelle,Released,it,False,False,2013-10-31,2013.0,10.0,4.0,8000000,51936318,43936318,6.49203975,83,1.219,6.8,1746,,0,Comedy,Medusa Film,Italy,Gennaro Nunziante,"Checco Zalone, Miriam Dalmazio, Marco Paolini, Robert Dancs, Aurore Erguy, Augusto Zucchi, Stefano Sabelli, Claudia Brovedani, Ruben Aprea, Orsetta De Rossi, Matilde Caterina, Daniela Piperno, Lidia Biondi, Alessandro Bressanello, Angie Alexander, Juliet Esey Joseph, Francesca Amodio, Maurizio Lastrico",The story of a father and a son. An on the road trip from South to North.,
231576,tt2870708,Wish I Was Here,Wish I Was Here,Released,en,False,False,2014-07-18,2014.0,7.0,5.0,5500000,5483299,-16701,0.9969634545454545,106,3.059,6.5,786,,0,Drama,Double Feature Films,United States,Zach Braff,"Zach Braff, Kate Hudson, Joey King, Mandy Patinkin, Ashley Greene, Josh Gad, Jim Parsons, Michael Weston, Pierce Gagnon, Alexander Chaplin, Leslie David Baker, James Avery, Ato Essandoh, Mark Thudium, Allan Rich, Cody Sullivan, Bruce Nozick, Matt Winston, Taylor Bagley, Jennifer Terry, Jackie Johnson, Bob Clendenin, Silvia Curiel, Nichole Galicia, Andrew Anderson, Bill Blair, Donald Faison, Max Wright","Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",Life is an occasion. Rise to it.
232572,tt1178665,A Walk in the Woods,A Walk in the Woods,Released,en,False,False,2015-09-02,2015.0,9.0,3.0,8000000,37461274,29461274,4.68265925,104,4.653,6.1,788,,0,Adventure,Wildwood Enterprises,United States,Ken Kwapis,"Robert Redford, Nick Nolte, Emma Thompson, Nick Offerman, Kristen Schaal, Chrystee Pharris, Sandra Ellis Lafferty, Hayley Lovitt, Derek Krantz, Andrew Vogel, Linds Edwards, R. Keith Harris, John Kap, Mary Steenburgen, Randall Newsome, Susan McPhail, Gaia Wise, Tucker Meek, Chandler Head, John Schmedes, Danny Vinson, Valerie Payton, Stephanie Astalos-Jones, Kevin Harrison, Bridget Gethins, Alex Van, Mimi Gould, Rowan Bousaid, Njema Williams, Marcy Conway","After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.","When you push yourself to the edge, the real fun begins."
232672,tt1086772,Blended,Blended,Released,en,False,False,2014-05-21,2014.0,5.0,3.0,40000000,128000000,88000000,3.2,117,9.343,6.9,3870,,0,Comedy,Happy Madison Productions,United States,Frank Coraci,"Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews, Wendi McLendon-Covey, Bella Thorne, Joel McHale, Abdoulaye N'Gom, Jessica Lowe, Braxton Beckham, Emma Fuhrmann, Alyvia Alyn Lind, Kyle Red Silverstein, Zak Henri, Shaquille O'Neal, Dan Patrick, Jackie Sandler, Sunny Sandler, Sadie Sandler, Judith Sandler, Alexis Arquette, Katheryn Cain, Susan Yeagley, Aimee Ntuli, Mary Pat Gleason, Dale Steyn, Allen Covert, Tim Herlihy, Hugo McKerron, Jared Sandler, Chris April, Vivian Shabalala, Zenzozenkosi Dubazane, Albert Mhlongo, Arnold Ndloxu, Thokozani Duma, Goodwill Ngwane, Jabulani Dludla, Inos Phungula, Wellington Mncube, Josette Eales, Lauren Lapkus, Anna Colwell, Marissa Raisor, Ashley Pike, Casey Luckey, Jonathan Loughran, Chris Titone, Rob Moran, Michael Buscemi, Max Karz, Jackie Goldston, Joey Karz, Dylan Karz, Simon Sibonelo Vilakazi, Gregg Bright, Hannah Covert, Abigail Covert, Nikki Walker, Cullen Tonry, Dambuza Mdledle, Zwelithin Mathebula, Ishmael Kakasa, Isaac Kakasa, Mikayla Park, J.D. Donaruma, Robert Harvey, Bill Romanowski, Kenny James, Chelsea Small, Bomber Hurley Smith, Ivan Menchell, Clare Sera, Sophia Abelita, Christine Horn","Recently divorced mom Lauren and widowed dad Jim let their friends push them into a blind date, which goes disastrously wrong. Unsurprisingly, neither wants to see the other ever again. However, fate intervenes when both Jim and Lauren, unbeknownst to each other, purchase one-half of the same vacation package at a South African resort for families, during spring break. They and their children are forced to share the same romantic suite and participate in a slew of family activities together.","Single dad, no clue. Single mom, flying solo."
232679,tt2247476,When the Game Stands Tall,When the Game Stands Tall,Released,en,False,False,2014-08-22,2014.0,8.0,5.0,15000000,30127963,15127963,2.008530866666667,115,4.165,6.7,390,,0,Drama,Mandalay Pictures,United States,Thomas Carter,"Jim Caviezel, Michael Chiklis, Laura Dern, Clancy Brown, Ser'Darius Blain, Stephan James, Jessie T. Usher, Matthew Daddario, Alexander Ludwig, Joe Massingill, Matthew Frias, LaJessie Smith, Richard Kohnke, Chase Boltin, Gavin Casalegno, Les Miles, Jesse Moore, Adella Gautier, Terence Rosemore, Deneen Tyler, Anna Margaret, James DuMont, David DeSantos, John Neisler, Damon Lipari, Mike Bleed, J.D. Evermore, Michael Fletcher, Kristofer Gordon, Armando Leduc, Marlon Favorite, Sam Malone, Maurice Jones Drew, Liann Pattison, Teri Wyble, Tom Bubrig, Al Vicente, Payton Bourgeois, Anthony Michael Frederick, Christopher Berry, Sharon Landry, Renell Gibbs, Mike Kimmel, Jim Klock, Terry Dale Parks, Sandra Taylor, Nathaniel Brown, Zac Waggener, Deric Augustine, Skyler Green, Henry Frost, Dane Rhodes, Robert Diago DoQui, Judd Lormand, Hawn Tran, Billy Slaughter, Ricky Wayne, Craig Tate, Jaren Mitchell, Donna DuPlantier, Ashtin Fortner, Lanika R. Revader, Jonah Calderini, Evan Cleaver, Douglas Griffin, Cannon Bosarge, Amanda Balen",A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,Inspired by the extraordinary true story.
233308,tt0445841,A Gambler's Story,一個爛賭的傳說,Released,cn,False,False,2001-10-11,2001.0,10.0,4.0,12500000,123021750,110521750,9.84174,94,1.346,7.1,6,,0,Drama,Beijing Jinyinma Movie & TV Culture Co.,Hong Kong,Marco Mak Chi-Sin,"Francis Ng Chun-Yu, Suki Kwan Sau-Mei, Lam Suet, Sam Lee, Iris Wong Yat-Tung, Philip Keung Ho-Man, Kenny Wong Tak-Ban, Timothy Shaw Chun-Yung, Roderick Lam Chung-Kei, Walter Tso Tat-Wah, Sze-Ma Wah-Lung, Marco Mak Chi-Sin, Bowie Lau Bo-Yin, So Wai-Nam","Suki is a very devoted gambler. Whenever he goes to Macau, he buys a return ticket in advance, just in case he loses all his money. After breaking up with his girlfriend Cher, who couldn't bear his gambling anymore, Suki meets a girl called Princess Fragrance at a karaoke bar. They later meet again in Macau, both in the hands of a loan shark Brother Face, who threatens to kill them if they don't pay off their debts…",
234004,tt2865120,Ratchet & Clank,Ratchet & Clank,Released,en,False,False,2016-04-13,2016.0,4.0,3.0,20000000,8800000,-11200000,0.44,94,4.2,5.8,685,,0,Adventure,Blockade Entertainment,Canada,Kevin Munroe,"James Arnold Taylor, David Kaye, Jim Ward, Paul Giamatti, Armin Shimerman, Rosario Dawson, Bella Thorne, Vincent Tong, Andrew Cownden, Sylvester Stallone, John Goodman, Lee Tockar, Brian Dobson, Tabitha St. Germain, Brad Swaile, Brian Drummond, Cole Howard, Ian James Corlett, Alessandro Juliani, Rebecca Shoichet, Don Briggs","When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.",Kick some asteroid.
234212,tt1841642,Demonic,Demonic,Released,en,False,False,2015-02-12,2015.0,2.0,4.0,3000000,4668109,1668109,1.5560363333333334,84,2.878,5.3,539,,0,Horror,Icon Entertainment International,United Kingdom,Will Canon,"Dustin Milligan, Scott Mechlowicz, Cody H. Carolin, Maria Bello, Frank Grillo, Megan Park, Aaron Yoo, Alex Goode, Terence Rosemore, Jesse Steccato, Meyer DeLeeuw, Griff Furst, Thomas Francis Murphy, Ashton Leigh, Katarina Boudreaux, Charlie Picerni, Jeff Galpin, Tyson Sullivan",A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,Every House Has Its Secrets
235260,tt3210686,Son of God,Son of God,Released,en,False,False,2014-02-28,2014.0,2.0,5.0,22000000,70829270,48829270,3.2195122727272727,138,3.177,6.8,358,,0,Drama,Hearst Entertainment Productions,United States,Christopher Spencer,"Diogo Morgado, Roma Downey, Greg Hicks, Adrian Schiller, Darwin Shaw, Sebastian Knapp, Joe Wredden, Simon Kunz, Paul Marc Davis, Matthew Gravelle, Andrew Brooke, Louise Delamere, Amber Rose Revah, William Houston, Nonso Anozie, Paul Knops, Joe Coen, Stewart Scudamore, Conan Stevens, Darcie Rose, David Rintoul, Gary Oliver, Langley Kirkwood, Patrice Naiambana, Leila Mimmack, Jassa Ahluwalia, Rick Bacon, Fraser Ayres, Daniel Percival, Noureddine Aberdine, Said Bey, Paul Brightwell, Sana Mouziane, Anas Chenin, Idrissa Sisco","In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate , Jewish high priest Caiaphas tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",Their Empire. His Kingdom.
236735,tt3253930,Marshland,La isla mínima,Released,es,False,False,2014-09-25,2014.0,9.0,4.0,4000000,5169755,1169755,1.29243875,104,2.578,7.0,1067,,0,Thriller,Atípica Films,Spain,Alberto Rodríguez,"Javier Gutiérrez, Raúl Arévalo, María Varod, Perico Cervantes, Jesús Ortiz, Jesús Carroza, Salva Reina, Antonio de la Torre, Nerea Barros, Ana Tomeno, Paula Palacios, Claudia Ubreva, Lucía Arias, Chelo Castro, Jesús Castro, Lola Páez, Paco Inestrosa, Ángela Vega, Cecilia Villanueva, Julián Candón, Jorge Amat, Laura López, Cyntia Suano, Juan Carlos Villanueva, Josemi Rodríguez, Manolo Solo, Miguel Ángel Díaz, Adelfa Calvo, Francisco García, Javier Berger, Pedro Lanzas, Beatriz Cotobal, Mercedes León, Juan Carlos Montilla, Abel Mora, Gonzalo Mejía Trujillo, Nacho Fortes, Antonio Álvarez, Manuel Rodríguez, Álex Peña, Alberto González, Manuel Salas","The Spanish Deep South, 1980. A series of brutal murders of adolescent girls in a remote and forgotten town bring together two disparate characters – both detectives in the homicide division – to investigate the cases.","Life, Death, Redemption."
236737,tt2955316,Spanish Affair,Ocho apellidos vascos,Released,es,False,False,2014-03-14,2014.0,3.0,5.0,3000000,78768613,75768613,26.256204333333333,98,3.098,6.6,682,Spanish Affair Collection,1,Comedy,LAZONA,Spain,Emilio Martínez Lázaro,"Clara Lago, Dani Rovira, Carmen Machi, Karra Elejalde, Alberto López, Alfonso Sánchez, Aitor Mazo, Abel Mora, Aitziber Garmendia, Miriam Cabeza, Iñaki Beraetxe, Egoitz Lasa, Lander Otaola, Mikel Roman, Santi Ugalde, Telmo Esnal, Itziar Atienza, Antonio Romero, Rafael Ruiz","Rafael, a Seville citizen who has never left the Spanish region of Andalucia, decides to leave his homeland to follow Amaia, a Basque girl unlike other women he has known.",
236751,tt1929263,Heaven Is for Real,Heaven Is for Real,Released,en,False,False,2014-04-16,2014.0,4.0,3.0,12000000,101300000,89300000,8.441666666666666,99,6.067,6.8,898,,0,Drama,TriStar Pictures,Canada,Randall Wallace,"Greg Kinnear, Kelly Reilly, Connor Corum, Thomas Haden Church, Jacob Vargas, Lane Styles, Darren Felbel, Ali Tataryn, Jon Ted Wynne, Darcy Fehr, Margo Martindale, Vivian Winther, Mitch Ainley","After their young son, Colton, undergoes emergency surgery, small-town parents Todd and Sonja Burpo are overjoyed at the child's miraculous recovery. However, the Burpos are unprepared for what happens next... Colton says that during his surgery he went to heaven and back, and tells his parents things that he couldn't possibly know. Can Todd find the courage and conviction to share his son's extraordinary, life-changing experience with the world?",Unlock the mystery
238215,tt3203616,The Cobbler,The Cobbler,Released,en,False,False,2014-09-11,2014.0,9.0,4.0,10000000,6500000,-3500000,0.65,99,5.49,5.9,1837,,0,Fantasy,Image Entertainment,United States,Tom McCarthy,"Adam Sandler, Method Man, Dustin Hoffman, Steve Buscemi, Melonie Díaz, Ellen Barkin, Dan Stevens, Elli, Sondra James, Dascha Polanco, Lynn Cohen, Fritz Weaver, Adam B. Shapiro, Yul Vazquez, Evan Neumann, Allen Lewis Rickman, Donnie Keshawarz, Ethan Khusidman, Kim Cloutier, Stuart Rudin, Wayne Wilderson, Mike Versandi, Adrian Black, Craig Walker, Cliff Samara, Stephen Lin, Miles J. Harvey, Joey Slotnick, Paul Sado, Greta Lee, Judy Rosenblatt, John DeBlasio, Neimah Djourabchi, Grizz Chapman, Kevin Breznahan, Earl Baker Jr., Glenn Fleshler, Danny Mastrogiorgio, Elena Kampouris, James Shanahan, Albert Christmas, Salvatore Rossi, Chris Titone, Douglas Taurel, Charles Borland, Fabrizio Brienza, Jared Sandler, Natia Makharadze, Finley Whisby","Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",Saving the neighborhood one sole at a time.
238603,tt2183034,Earth to Echo,Earth to Echo,Released,en,False,False,2014-06-14,2014.0,6.0,6.0,13000000,45300000,32300000,3.4846153846153847,91,2.779,5.9,624,,0,Adventure,Panay Films,United States,Dave Green,"Teo Halm, Stro, Reese Hartwig, Ella Wahlestedt, Jason Gray-Stanford, Algee Smith, Arthur Darbinyan, Cassius M. Willis, Sonya Leslie, Kerry O'Malley, Virginia Louise Smith, Peter MacKenzie, Valerie Wildman, Roger Hewlett, Mary Pat Gleason, Marilyn Giacomazzi, Brooke Dillman, Myk Watford, Tiffany Espensen, Israel Broussard, Drake Kemper, Sara Arrington, Michael Lee Merrins, Sean Carroll, Chris Wylde, Frank Lloyd","After a construction project begins digging in their neighbourhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. The three embark on a secret adventure to crack the code and follow it to its source, and discover a mysterious being from another world who desperately needs their help. The journey that follows will change all their lives forever.",An adventure as big as the universe.
238615,tt2140379,Self/less,Self/less,Released,en,False,False,2015-07-10,2015.0,7.0,5.0,26000000,31807156,5807156,1.2233521538461538,117,9.439,6.4,3353,,0,Action,Endgame Entertainment,United States,Tarsem Singh,"Ryan Reynolds, Ben Kingsley, Natalie Martinez, Matthew Goode, Michelle Dockery, Melora Hardin, Victor Garber, Sam Page, Derek Luke, Mariana Paola Vicente, Jaynee-Lynne Kinchen, Brendan McCarthy, Thomas Francis Murphy, Sandra Ellis Lafferty, Emily Tremaine, Griff Furst, Cedric Palmisano, Tom Waite, Douglas M. Griffin, Marcus Lyle Brown, Teri Wyble, Gary Weeks, Kristin Erickson, Dakota Buchanan, Robert Harvey, Dylan Lowe, Jimmy Gonzales, Jesica Ahlberg, Dacia Fernandez, Hannah Jelinovic, Ashley Laliberty, Anna Dudnik, Big Freedia, Antionique Price, Stephanie Bertrand, Shelby Skipper, Alvin Santana, Rashod Singleton, Keiton Crump, Clay Chamberlin, Kate Ransome Wilcox, Julian Niccolini, Steffie Grote, Christopher Heskey, Claire McReynolds, Lola Phillips, Anne Speed, Katherine Grace Yeaton",An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,God Created Man. Man Created Immortality.
238636,tt2975578,The Purge: Anarchy,The Purge: Anarchy,Released,en,False,False,2014-07-17,2014.0,7.0,4.0,9000000,111928365,102928365,12.436485,103,13.071,6.6,6791,The Purge Collection,1,Horror,Why Not Productions,France,James DeMonaco,"Frank Grillo, Carmen Ejogo, Zach Gilford, Michael Kenneth Williams, Kiele Sanchez, Zoë Soul, Edwin Hodge, Justina Machado, John Beasley, Jack Conley, Noel Gugliemi, Castulo Guerra, LaKeith Stanfield, Roberta Valderrama, Niko Nicotera, Bel Hernandez, Lily Knight, Jasper Cole, Brandon Keener, Amy Price-Francis, Vick Sabitjian, Matt Lasky, Wiley B. Oscar, Nicholas Gonzalez, Chad Morgan, Judith McConnell, Adrian Sparks, Rick Chambers, Amy Paffrath, Dale Dye, Carla Jimenez, Brad Drake, Rowan Alexander, Roger Schueller, Branton Box, Brennan Feonix, Cindy Robinson, Alina Andrei, Tammie Baird, Jeremy Fitzgerald, Chris Gann, Cortney Palm, Eric Shamm Watson, Paul Gorvin","One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",
238713,tt3079380,Spy,Spy,Released,en,False,False,2015-05-06,2015.0,5.0,3.0,65000000,235666219,170666219,3.6256341384615385,120,11.24,6.8,6499,,0,Action,20th Century Fox,United States,Paul Feig,"Melissa McCarthy, Rose Byrne, Jason Statham, Jude Law, Miranda Hart, Allison Janney, Bobby Cannavale, Peter Serafinowicz, Morena Baccarin, Raad Rawi, Jessica Chaffin, Sam Richardson, Katie Dippold, Jaime Pacheco, Romain Apelbaum, Richard Brake, Steve Bannos, Carlos Ponce, Will Yun Lee, Michael McDonald, Adam Ray, Lukács Bicskey, Attila Bardóczy, Julian Miller, Ed Kear, Nargis Fakhri, Andrii Danylko, Attila Árpa, Bálint Adorjáni, Jamie Denbo, Alessandro De Marco, Peter Linka, Zach Woods, Luca Fiorilli, Sergej Onopko, Yuri Buzzi, Dimitri Andreas, Mitch Silpa, Matt Devere, Péter Farkas, Björn Gustafsson, Ben Falcone, Iván Kamarás, Greta Csizmadia, Klaudia Halasi, 50 Cent, Zalán Takács, Dénes Bernáth, Zsolt Zágoni, Levente Törköly, Paul Feig, Matt Mullins","A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",She's a risk they had to take.
238751,tt0096913,Best of the Best,Best of the Best,Released,en,False,False,1989-11-10,1989.0,11.0,5.0,5000000,1700000,-3300000,0.34,97,4.092,6.5,353,Best of the Best Collection,1,Drama,SVS Films,United States,Robert Radler,"Eric Roberts, Phillip Rhee, James Earl Jones, Sally Kirkland, Chris Penn, John Dye, David Agresta, Tom Everett, Louise Fletcher, John P. Ryan, Edan Gross, Simon Rhee, Master Hee Il Cho, James Lew, Ken Nagayama, Ho Sik Pak, Dae Kyu Chang, Cal Bartlett, Edward Bunker, Bob Telford, Samantha Scully, Adrianne Sachs, Melanie Kinnaman, Kane Hodder, Pete Antico, Michael E. Burgess, Fabian Carrillo, Mylo Ironbear, Ahmad Rashād",A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?,A team is not a team if you don't give a damn about each other.
238811,tt1456660,No Man's Land,无人区,Released,zh,False,False,2013-12-03,2013.0,12.0,2.0,2320000,41807000,39487000,18.020258620689656,118,1.971,7.0,106,,0,Drama,China Film Group Corporation,China,Ning Hao,"Xu Zheng, Yu Nan, Huang Bo, Duobujie, Wang Shuangbao, Ba Duo, Tao Hong, Huang Jingyi, Wang Hui, Yang Xinming, Guo Hong, Wang Pei, Zhao Hu, Xiao Li, Zhu Hongjun, Tang Juan, Han Weimin, Zhou Mingshan, Ning Hao","Pan Xiao, a young lawyer, goes to a rural small village settled in the western desert lands of China to handle the case of a falcon poacher who has ran over a policeman. Pan wins the case through sophisticated reasoning and forces the poacher to give him his car as a reward. Then, he just drives back home, but the return will not be an easy one.",
239562,tt2465140,The Single Moms Club,The Single Moms Club,Released,en,False,False,2014-03-14,2014.0,3.0,5.0,8000000,16365451,8365451,2.045681375,111,3.048,6.0,176,,0,Drama,Lionsgate,United States,Tyler Perry,"Amy Smart, Wendi McLendon-Covey, Nia Long, Zulay Henao, Cocoa Brown, Katherine Shepler, Terry Crews, Tyler Perry, Eddie Cibrian, William Levy, Ryan Eggold, Carmen Argenziano, Brandon Ray Olive, Sean Carrigan, DeVion Harris, Massai Z. Dorsey Jr., Cassie Brennan, Vanessa Velasco, Kendra C. Johnson, Niki Spiridakos, Carrie Walrond Hood, Marlene Forte, Kenny Alfonso, Ashley LeConte Campbell, Elliott Grey, Helen Ingebritsen, William E. Jackson II, Alpha Trivette, Dan Chandler, King",A group of single moms are brought together in the aftermath of an incident at their children's school.,Nothing like a little group therapy.
239563,tt2170593,St. Vincent,St. Vincent,Released,en,False,False,2014-10-09,2014.0,10.0,4.0,13000000,54837234,41837234,4.218248769230769,102,6.53,7.1,2124,,0,Comedy,The Weinstein Company,United States,Theodore Melfi,"Bill Murray, Melissa McCarthy, Jaeden Martell, Naomi Watts, Chris O'Dowd, Terrence Howard, Scott Adsit, Lenny Venito, Nate Corddry, Dario Barosso, Kimberly Quinn, Donna Mitchell, Ann Dowd, Reg E. Cathey, Deirdre O'Connell, Ray Iannicelli, Greta Lee, Maria Elena Ramirez, Ron McLarty, Niles Fitch, Emma Fisher, David Iacono, Alexandra Fong, Sade Demorcy, Gabe Hernandez, Elliot Santiago, Melanie Nicholls-King, Portia, Maria-Christina Oliveras, James Andrew O'Connor, Brian Berrebbi, Brenda Wehle, Frank Wood, Orlagh Cassidy, Larry Gray, Joann Lamneck, Kerry Flanagan, Katharina Damm, Jeff Bowser, Amber Clayton, Fred Evanko, Ron Bush, Tim Wilson, J. Elaine Marcos, David Filippi, Tim Durkin, Richard Ford, Addison Rose Melfi, Josh Elliott Pickel, Alyssa Ruland, Brett Kaminsky","A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.","With neighbors like these, who needs family?"
239566,tt2473602,Get On Up,Get On Up,Released,en,False,False,2014-08-01,2014.0,8.0,5.0,30000000,33448971,3448971,1.1149657,139,3.934,6.8,583,,0,Drama,Imagine Entertainment,United States,Tate Taylor,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis, Lennie James, Fred Melamed, Jill Scott, Octavia Spencer, Nick Eversman, Tika Sumpter, James DuMont, Billy Slaughter, Ritchie Montgomery, Craig Robinson, Brandon Mychal Smith, Aloe Blacc, Josh Hopkins, Aunjanue Ellis-Taylor, Tariq Trotter, Keith D. Robinson, Stacey Scowley, Liz Mikel, Julius Tennon, Allison Janney, John Benjamin Hickey, J.D. Evermore, Carol Lee, Cleta Elaine Ellington, Jim Gleason, Ahna O'Reilly, Antonius Charles, Donald Watkins, Corey Sorenson, Hunter Burke, Jamarion Scott, Jordan Scott, Rena DeAngelo, Aakomon Jones, George Quinones, Aaron Jay Rome, Atkins Estimond, Clyde Jones, Michael Papajohn, Denzel Reed, Phyllis Montana LeBlanc, Taura Cherne, Kirk Bovill, Cariella Smith, Jacinte Blankenship, Sandra DeNise, Sheldon Frett, Mario J. Radford, Joe T. Blankenship, Randy Smith, Alvin Edney II, Adrien Scott Robinson, Elliott June Rogers, Jamell Richardson, Jason Davis, Justin Hall, David Carzell, Dominic Thigpen, Matt Thompson, Aaron J. Brooks",A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,The Funk Don't Quit
239571,tt1972779,The Best of Me,The Best of Me,Released,en,False,False,2014-10-15,2014.0,10.0,3.0,26000000,35926213,9926213,1.381777423076923,117,5.819,7.5,2733,,0,Drama,Di Novi Pictures,United States,Michael Hoffman,"Michelle Monaghan, James Marsden, Luke Bracey, Liana Liberato, Gerald McRaney, Caroline Goodall, Clarke Peters, Sebastian Arcelus, Jon Tenney, Sean Bridgers, Rob Mello, Hunter Burke, Robby Rasmussen, Caroline Hebert, Ian Nelson, Schuyler Fisk, Douglas M. Griffin, Bill Martin Williams, Jimmy Gonzales, Mia Frost, Donna DuPlantier, David Jensen, Jim Gleason, Kesha Bullard Lewis, Julia Lashae, Jordan Smith, Laura Jeanne Meyer, Bailey Winston, Matthew Metzger, Thomas Ryan Smith, Brittany Buckner, Keith Cieslinski, Brian Les Weinberger, Virgil Brent Allen",A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,You never forget your first love.
239573,tt2358925,Unfinished Business,Unfinished Business,Released,en,False,False,2015-03-05,2015.0,3.0,4.0,35000000,14431253,-20568747,0.4123215142857143,91,6.567,5.4,887,,0,Comedy,Studio Babelsberg,Germany,Ken Scott,"Vince Vaughn, Dave Franco, Sienna Miller, Tom Wilkinson, James Marsden, June Diane Raphael, Nick Frost, Ella Anderson, Anastasia Mousis Sanidopoulos, Melissa McMeekin, David C. Bunners, Frowin Wolter, Britton Sear, Kasia Malinowska, Michael Krabbe, Uwe Ochsenknecht, Rainer Reiners, John Franchi, Jil Funke, Bonita Friedericy, Clement von Franckenstein, Jeffrey Corazzini, Susan Garfield, David Brückner, Noelle Trudeau, Austin J. Ryan, Carmen López","A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way, including unplanned stops at a massive sex fetish event and a global economic summit.",Best business trip ever.
